-74.41045873065964 - 0.10536964090005017im,-1767.240164945394 - 0.17136168047456854im,10.409168796553958 + 0.018868717467531566im,74.41047076882181 + 0.030686187366174067im
-74.41045764939122 - 0.10683695567415175im,-1767.2401607923823 - 0.17374793193686688im,10.409168602929759 + 0.019131472030935223im,74.4104700251599 + 0.03111350449130645im
-74.41045653779891 - 0.10832470338671862im,-1767.2401565228947 - 0.17616741166189104im,10.409168403875405 + 0.019397885557983288im,74.41046926064163 + 0.03154677215867289im
-74.41045539503227 - 0.10983316857399329im,-1767.2401521336692 - 0.17862058231331357im,10.409168199238643 + 0.019668009001204443im,74.41046847468319 + 0.03198607323102959im
-74.41045422021692 - 0.11136263973446972im,-1767.2401476213406 - 0.18110791299532011im,10.409167988862892 + 0.019941894022660795im,74.4104676666823 + 0.03243149172498955im
-74.41045301245401 - 0.11291340938406708im,-1767.2401429824588 - 0.1836298793421947im,10.4091677725872 + 0.020219593003828282im,74.41046683602109 + 0.03288311282708741im
-74.41045177081983 - 0.11448577411207449im,-1767.2401382134776 - 0.18618696360918233im,10.40916755024612 + 0.020501159055614917im,74.41046598206412 + 0.03334102291007357im
-74.41045049436418 - 0.11608003463787032im,-1767.2401333107453 - 0.18877965476454428im,10.409167321669539 + 0.020786646028518128im,74.41046510415805 + 0.033805309549423214im
-74.41044918211065 - 0.11769649586843603im,-1767.2401282705114 - 0.19140844858296657im,10.409167086682594 + 0.021076108522923968im,74.41046420163143 + 0.034276061540090066im
-74.4104478330552 - 0.1193354669566672im,-1767.2401230889186 - 0.1940738477402013im,10.409166845105492 + 0.02136960189954943im,74.41046327379333 + 0.034753368913481915im
-74.41044644616592 - 0.12099726136049968im,-1767.2401177620038 - 0.19677636190908476im,10.409166596753437 + 0.021667182290030503im,74.41046231993427 + 0.03523732295468036im
-74.41044502038146 - 0.12268219690285422im,-1767.2401122856877 - 0.19951650785680536im,10.409166341436412 + 0.021968906607657074im,74.41046133932431 + 0.03572801621989081im
-74.41044355461106 - 0.1243905958324226im,-1767.2401066557813 - 0.2022948095435964im,10.409166078959068 + 0.02227483255825812im,74.41046033121297 + 0.036225542554145305im
-74.41044204773353 - 0.12612278488529388im,-1767.2401008679778 - 0.2051117982227685im,10.409165809120632 + 0.02258501865123784im,74.41045929482948 + 0.03672999710924732im
